/Users/Woz4tetra/Documents/Self-Driving-Buggy/ben_projects/RoboQuasar1.0/camera/Images/positives4/Thu\ Jan\ 14\ 22;46;24.918076\ PM,\ 2016.png	1	0 0 46 36
/Users/Woz4tetra/Documents/Self-Driving-Buggy/ben_projects/RoboQuasar1.0/camera/Images/positives4/Thu\ Jan\ 14\ 22;46;33.175410\ PM,\ 2016.png	1	0 0 60 50
/Users/Woz4tetra/Documents/Self-Driving-Buggy/ben_projects/RoboQuasar1.0/camera/Images/positives4/Thu\ Jan\ 14\ 22;46;43.817398\ PM,\ 2016.png	1	0 0 64 54
/Users/Woz4tetra/Documents/Self-Driving-Buggy/ben_projects/RoboQuasar1.0/camera/Images/positives4/Thu\ Jan\ 14\ 22;46;51.243717\ PM,\ 2016.png	1	0 0 84 74
/Users/Woz4tetra/Documents/Self-Driving-Buggy/ben_projects/RoboQuasar1.0/camera/Images/positives4/Thu\ Jan\ 14\ 22;47;00.434813\ PM,\ 2016.png	1	0 0 88 78
/Users/Woz4tetra/Documents/Self-Driving-Buggy/ben_projects/RoboQuasar1.0/camera/Images/positives4/Thu\ Jan\ 14\ 22;47;11.969453\ PM,\ 2016.png	1	0 0 108 98
/Users/Woz4tetra/Documents/Self-Driving-Buggy/ben_projects/RoboQuasar1.0/camera/Images/positives4/Thu\ Jan\ 14\ 23;02;15.270701\ PM,\ 2016.png	1	0 0 26 22
/Users/Woz4tetra/Documents/Self-Driving-Buggy/ben_projects/RoboQuasar1.0/camera/Images/positives4/Thu\ Jan\ 14\ 23;02;18.774988\ PM,\ 2016.png	1	0 0 26 22
/Users/Woz4tetra/Documents/Self-Driving-Buggy/ben_projects/RoboQuasar1.0/camera/Images/positives4/Thu\ Jan\ 14\ 23;02;20.663718\ PM,\ 2016.png	1	0 0 26 22
/Users/Woz4tetra/Documents/Self-Driving-Buggy/ben_projects/RoboQuasar1.0/camera/Images/positives4/Thu\ Jan\ 14\ 23;02;23.656784\ PM,\ 2016.png	1	0 0 26 22
/Users/Woz4tetra/Documents/Self-Driving-Buggy/ben_projects/RoboQuasar1.0/camera/Images/positives4/Thu\ Jan\ 14\ 23;02;27.504494\ PM,\ 2016.png	1	0 0 26 22
/Users/Woz4tetra/Documents/Self-Driving-Buggy/ben_projects/RoboQuasar1.0/camera/Images/positives4/Thu\ Jan\ 14\ 23;02;29.434632\ PM,\ 2016.png	1	0 0 26 22
/Users/Woz4tetra/Documents/Self-Driving-Buggy/ben_projects/RoboQuasar1.0/camera/Images/positives4/Thu\ Jan\ 14\ 23;02;33.669852\ PM,\ 2016.png	1	0 0 30 26
/Users/Woz4tetra/Documents/Self-Driving-Buggy/ben_projects/RoboQuasar1.0/camera/Images/positives4/Thu\ Jan\ 14\ 23;02;38.503332\ PM,\ 2016.png	1	0 0 32 28
/Users/Woz4tetra/Documents/Self-Driving-Buggy/ben_projects/RoboQuasar1.0/camera/Images/positives4/Thu\ Jan\ 14\ 23;02;43.482272\ PM,\ 2016.png	1	0 0 36 32
/Users/Woz4tetra/Documents/Self-Driving-Buggy/ben_projects/RoboQuasar1.0/camera/Images/positives4/Thu\ Jan\ 14\ 23;02;50.473410\ PM,\ 2016.png	1	0 0 48 44
/Users/Woz4tetra/Documents/Self-Driving-Buggy/ben_projects/RoboQuasar1.0/camera/Images/positives4/Thu\ Jan\ 14\ 23;02;55.567482\ PM,\ 2016.png	1	0 0 52 48
/Users/Woz4tetra/Documents/Self-Driving-Buggy/ben_projects/RoboQuasar1.0/camera/Images/positives4/Thu\ Jan\ 14\ 23;03;02.729412\ PM,\ 2016.png	1	0 0 68 64
/Users/Woz4tetra/Documents/Self-Driving-Buggy/ben_projects/RoboQuasar1.0/camera/Images/positives4/Thu\ Jan\ 14\ 23;03;10.384106\ PM,\ 2016.png	1	0 0 102 98
/Users/Woz4tetra/Documents/Self-Driving-Buggy/ben_projects/RoboQuasar1.0/camera/Images/positives4/Thu\ Jan\ 14\ 23;10;17.941500\ PM,\ 2016.png	1	0 0 28 22
/Users/Woz4tetra/Documents/Self-Driving-Buggy/ben_projects/RoboQuasar1.0/camera/Images/positives4/Thu\ Jan\ 14\ 23;10;20.551270\ PM,\ 2016.png	1	0 0 28 22
/Users/Woz4tetra/Documents/Self-Driving-Buggy/ben_projects/RoboQuasar1.0/camera/Images/positives4/Thu\ Jan\ 14\ 23;10;21.154331\ PM,\ 2016.png	1	0 0 28 22
/Users/Woz4tetra/Documents/Self-Driving-Buggy/ben_projects/RoboQuasar1.0/camera/Images/positives4/Thu\ Jan\ 14\ 23;10;21.525989\ PM,\ 2016.png	1	0 0 28 22
/Users/Woz4tetra/Documents/Self-Driving-Buggy/ben_projects/RoboQuasar1.0/camera/Images/positives4/Thu\ Jan\ 14\ 23;10;22.881379\ PM,\ 2016.png	1	0 0 28 22
/Users/Woz4tetra/Documents/Self-Driving-Buggy/ben_projects/RoboQuasar1.0/camera/Images/positives4/Thu\ Jan\ 14\ 23;10;23.775094\ PM,\ 2016.png	1	0 0 28 22
/Users/Woz4tetra/Documents/Self-Driving-Buggy/ben_projects/RoboQuasar1.0/camera/Images/positives4/Thu\ Jan\ 14\ 23;10;25.119269\ PM,\ 2016.png	1	0 0 28 22
/Users/Woz4tetra/Documents/Self-Driving-Buggy/ben_projects/RoboQuasar1.0/camera/Images/positives4/Thu\ Jan\ 14\ 23;10;26.186770\ PM,\ 2016.png	1	0 0 28 22
/Users/Woz4tetra/Documents/Self-Driving-Buggy/ben_projects/RoboQuasar1.0/camera/Images/positives4/Thu\ Jan\ 14\ 23;10;27.163789\ PM,\ 2016.png	1	0 0 28 22
/Users/Woz4tetra/Documents/Self-Driving-Buggy/ben_projects/RoboQuasar1.0/camera/Images/positives4/Thu\ Jan\ 14\ 23;10;27.743777\ PM,\ 2016.png	1	0 0 28 22
/Users/Woz4tetra/Documents/Self-Driving-Buggy/ben_projects/RoboQuasar1.0/camera/Images/positives4/Thu\ Jan\ 14\ 23;10;28.767715\ PM,\ 2016.png	1	0 0 28 22
/Users/Woz4tetra/Documents/Self-Driving-Buggy/ben_projects/RoboQuasar1.0/camera/Images/positives4/Thu\ Jan\ 14\ 23;10;29.742707\ PM,\ 2016.png	1	0 0 28 22
/Users/Woz4tetra/Documents/Self-Driving-Buggy/ben_projects/RoboQuasar1.0/camera/Images/positives4/Thu\ Jan\ 14\ 23;10;30.447548\ PM,\ 2016.png	1	0 0 28 22
/Users/Woz4tetra/Documents/Self-Driving-Buggy/ben_projects/RoboQuasar1.0/camera/Images/positives4/Thu\ Jan\ 14\ 23;10;31.797695\ PM,\ 2016.png	1	0 0 28 22
/Users/Woz4tetra/Documents/Self-Driving-Buggy/ben_projects/RoboQuasar1.0/camera/Images/positives4/Thu\ Jan\ 14\ 23;10;34.336292\ PM,\ 2016.png	1	0 0 30 24
/Users/Woz4tetra/Documents/Self-Driving-Buggy/ben_projects/RoboQuasar1.0/camera/Images/positives4/Thu\ Jan\ 14\ 23;10;35.630252\ PM,\ 2016.png	1	0 0 32 26
/Users/Woz4tetra/Documents/Self-Driving-Buggy/ben_projects/RoboQuasar1.0/camera/Images/positives4/Thu\ Jan\ 14\ 23;10;36.875620\ PM,\ 2016.png	1	0 0 32 26
/Users/Woz4tetra/Documents/Self-Driving-Buggy/ben_projects/RoboQuasar1.0/camera/Images/positives4/Thu\ Jan\ 14\ 23;10;37.622107\ PM,\ 2016.png	1	0 0 32 26
/Users/Woz4tetra/Documents/Self-Driving-Buggy/ben_projects/RoboQuasar1.0/camera/Images/positives4/Thu\ Jan\ 14\ 23;10;39.524073\ PM,\ 2016.png	1	0 0 32 26
/Users/Woz4tetra/Documents/Self-Driving-Buggy/ben_projects/RoboQuasar1.0/camera/Images/positives4/Thu\ Jan\ 14\ 23;10;40.868448\ PM,\ 2016.png	1	0 0 32 26
/Users/Woz4tetra/Documents/Self-Driving-Buggy/ben_projects/RoboQuasar1.0/camera/Images/positives4/Thu\ Jan\ 14\ 23;10;42.485523\ PM,\ 2016.png	1	0 0 32 26
/Users/Woz4tetra/Documents/Self-Driving-Buggy/ben_projects/RoboQuasar1.0/camera/Images/positives4/Thu\ Jan\ 14\ 23;10;43.913866\ PM,\ 2016.png	1	0 0 32 26
/Users/Woz4tetra/Documents/Self-Driving-Buggy/ben_projects/RoboQuasar1.0/camera/Images/positives4/Thu\ Jan\ 14\ 23;10;45.503547\ PM,\ 2016.png	1	0 0 32 26
/Users/Woz4tetra/Documents/Self-Driving-Buggy/ben_projects/RoboQuasar1.0/camera/Images/positives4/Thu\ Jan\ 14\ 23;10;46.709048\ PM,\ 2016.png	1	0 0 32 26
/Users/Woz4tetra/Documents/Self-Driving-Buggy/ben_projects/RoboQuasar1.0/camera/Images/positives4/Thu\ Jan\ 14\ 23;10;48.398882\ PM,\ 2016.png	1	0 0 32 26
/Users/Woz4tetra/Documents/Self-Driving-Buggy/ben_projects/RoboQuasar1.0/camera/Images/positives4/Thu\ Jan\ 14\ 23;10;50.115720\ PM,\ 2016.png	1	0 0 32 26
/Users/Woz4tetra/Documents/Self-Driving-Buggy/ben_projects/RoboQuasar1.0/camera/Images/positives4/Thu\ Jan\ 14\ 23;10;51.625845\ PM,\ 2016.png	1	0 0 38 32
/Users/Woz4tetra/Documents/Self-Driving-Buggy/ben_projects/RoboQuasar1.0/camera/Images/positives4/Thu\ Jan\ 14\ 23;10;53.001162\ PM,\ 2016.png	1	0 0 38 32
/Users/Woz4tetra/Documents/Self-Driving-Buggy/ben_projects/RoboQuasar1.0/camera/Images/positives4/Thu\ Jan\ 14\ 23;10;54.033476\ PM,\ 2016.png	1	0 0 38 32
/Users/Woz4tetra/Documents/Self-Driving-Buggy/ben_projects/RoboQuasar1.0/camera/Images/positives4/Thu\ Jan\ 14\ 23;10;55.669515\ PM,\ 2016.png	1	0 0 38 32
/Users/Woz4tetra/Documents/Self-Driving-Buggy/ben_projects/RoboQuasar1.0/camera/Images/positives4/Thu\ Jan\ 14\ 23;10;57.405421\ PM,\ 2016.png	1	0 0 38 32
/Users/Woz4tetra/Documents/Self-Driving-Buggy/ben_projects/RoboQuasar1.0/camera/Images/positives4/Thu\ Jan\ 14\ 23;10;59.112199\ PM,\ 2016.png	1	0 0 38 32
/Users/Woz4tetra/Documents/Self-Driving-Buggy/ben_projects/RoboQuasar1.0/camera/Images/positives4/Thu\ Jan\ 14\ 23;11;01.459158\ PM,\ 2016.png	1	0 0 38 32
/Users/Woz4tetra/Documents/Self-Driving-Buggy/ben_projects/RoboQuasar1.0/camera/Images/positives4/Thu\ Jan\ 14\ 23;11;04.672379\ PM,\ 2016.png	1	0 0 38 32
/Users/Woz4tetra/Documents/Self-Driving-Buggy/ben_projects/RoboQuasar1.0/camera/Images/positives4/Thu\ Jan\ 14\ 23;11;06.228320\ PM,\ 2016.png	1	0 0 38 32
/Users/Woz4tetra/Documents/Self-Driving-Buggy/ben_projects/RoboQuasar1.0/camera/Images/positives4/Thu\ Jan\ 14\ 23;11;10.804541\ PM,\ 2016.png	1	0 0 44 38
/Users/Woz4tetra/Documents/Self-Driving-Buggy/ben_projects/RoboQuasar1.0/camera/Images/positives4/Thu\ Jan\ 14\ 23;11;12.737744\ PM,\ 2016.png	1	0 0 44 38
/Users/Woz4tetra/Documents/Self-Driving-Buggy/ben_projects/RoboQuasar1.0/camera/Images/positives4/Thu\ Jan\ 14\ 23;11;15.651946\ PM,\ 2016.png	1	0 0 44 38
/Users/Woz4tetra/Documents/Self-Driving-Buggy/ben_projects/RoboQuasar1.0/camera/Images/positives4/Thu\ Jan\ 14\ 23;11;17.738112\ PM,\ 2016.png	1	0 0 44 38
/Users/Woz4tetra/Documents/Self-Driving-Buggy/ben_projects/RoboQuasar1.0/camera/Images/positives4/Thu\ Jan\ 14\ 23;11;19.569335\ PM,\ 2016.png	1	0 0 44 38
/Users/Woz4tetra/Documents/Self-Driving-Buggy/ben_projects/RoboQuasar1.0/camera/Images/positives4/Thu\ Jan\ 14\ 23;11;22.817109\ PM,\ 2016.png	1	0 0 48 42
/Users/Woz4tetra/Documents/Self-Driving-Buggy/ben_projects/RoboQuasar1.0/camera/Images/positives4/Thu\ Jan\ 14\ 23;11;27.341364\ PM,\ 2016.png	1	0 0 50 44
/Users/Woz4tetra/Documents/Self-Driving-Buggy/ben_projects/RoboQuasar1.0/camera/Images/positives4/Thu\ Jan\ 14\ 23;11;29.818000\ PM,\ 2016.png	1	0 0 50 44
/Users/Woz4tetra/Documents/Self-Driving-Buggy/ben_projects/RoboQuasar1.0/camera/Images/positives4/Thu\ Jan\ 14\ 23;11;32.883634\ PM,\ 2016.png	1	0 0 54 48
/Users/Woz4tetra/Documents/Self-Driving-Buggy/ben_projects/RoboQuasar1.0/camera/Images/positives4/Thu\ Jan\ 14\ 23;11;36.929293\ PM,\ 2016.png	1	0 0 56 50
/Users/Woz4tetra/Documents/Self-Driving-Buggy/ben_projects/RoboQuasar1.0/camera/Images/positives4/Thu\ Jan\ 14\ 23;11;39.509213\ PM,\ 2016.png	1	0 0 60 54
/Users/Woz4tetra/Documents/Self-Driving-Buggy/ben_projects/RoboQuasar1.0/camera/Images/positives4/Thu\ Jan\ 14\ 23;11;42.557171\ PM,\ 2016.png	1	0 0 66 60
/Users/Woz4tetra/Documents/Self-Driving-Buggy/ben_projects/RoboQuasar1.0/camera/Images/positives4/Thu\ Jan\ 14\ 23;11;45.786642\ PM,\ 2016.png	1	0 0 66 60
/Users/Woz4tetra/Documents/Self-Driving-Buggy/ben_projects/RoboQuasar1.0/camera/Images/positives4/Thu\ Jan\ 14\ 23;11;48.837600\ PM,\ 2016.png	1	0 0 68 62
/Users/Woz4tetra/Documents/Self-Driving-Buggy/ben_projects/RoboQuasar1.0/camera/Images/positives4/Thu\ Jan\ 14\ 23;11;51.105028\ PM,\ 2016.png	1	0 0 76 70
/Users/Woz4tetra/Documents/Self-Driving-Buggy/ben_projects/RoboQuasar1.0/camera/Images/positives4/Thu\ Jan\ 14\ 23;11;53.912680\ PM,\ 2016.png	1	0 0 76 70
/Users/Woz4tetra/Documents/Self-Driving-Buggy/ben_projects/RoboQuasar1.0/camera/Images/positives4/Thu\ Jan\ 14\ 23;11;58.651421\ PM,\ 2016.png	1	0 0 80 74
/Users/Woz4tetra/Documents/Self-Driving-Buggy/ben_projects/RoboQuasar1.0/camera/Images/positives4/Thu\ Jan\ 14\ 23;12;02.311034\ PM,\ 2016.png	1	0 0 90 84
/Users/Woz4tetra/Documents/Self-Driving-Buggy/ben_projects/RoboQuasar1.0/camera/Images/positives4/Thu\ Jan\ 14\ 23;12;09.591808\ PM,\ 2016.png	1	0 0 102 96
/Users/Woz4tetra/Documents/Self-Driving-Buggy/ben_projects/RoboQuasar1.0/camera/Images/positives4/Thu\ Jan\ 14\ 23;35;54.094173\ PM,\ 2016.png	1	0 0 19 22
/Users/Woz4tetra/Documents/Self-Driving-Buggy/ben_projects/RoboQuasar1.0/camera/Images/positives4/Thu\ Jan\ 14\ 23;35;54.847880\ PM,\ 2016.png	1	0 0 19 22
/Users/Woz4tetra/Documents/Self-Driving-Buggy/ben_projects/RoboQuasar1.0/camera/Images/positives4/Thu\ Jan\ 14\ 23;35;55.508962\ PM,\ 2016.png	1	0 0 19 22
/Users/Woz4tetra/Documents/Self-Driving-Buggy/ben_projects/RoboQuasar1.0/camera/Images/positives4/Thu\ Jan\ 14\ 23;35;55.840314\ PM,\ 2016.png	1	0 0 19 22
/Users/Woz4tetra/Documents/Self-Driving-Buggy/ben_projects/RoboQuasar1.0/camera/Images/positives4/Thu\ Jan\ 14\ 23;35;56.279810\ PM,\ 2016.png	1	0 0 19 22
/Users/Woz4tetra/Documents/Self-Driving-Buggy/ben_projects/RoboQuasar1.0/camera/Images/positives4/Thu\ Jan\ 14\ 23;35;56.794076\ PM,\ 2016.png	1	0 0 19 22
/Users/Woz4tetra/Documents/Self-Driving-Buggy/ben_projects/RoboQuasar1.0/camera/Images/positives4/Thu\ Jan\ 14\ 23;35;56.991264\ PM,\ 2016.png	1	0 0 19 22
/Users/Woz4tetra/Documents/Self-Driving-Buggy/ben_projects/RoboQuasar1.0/camera/Images/positives4/Thu\ Jan\ 14\ 23;35;57.262994\ PM,\ 2016.png	1	0 0 19 22
/Users/Woz4tetra/Documents/Self-Driving-Buggy/ben_projects/RoboQuasar1.0/camera/Images/positives4/Thu\ Jan\ 14\ 23;35;57.437795\ PM,\ 2016.png	1	0 0 19 22
/Users/Woz4tetra/Documents/Self-Driving-Buggy/ben_projects/RoboQuasar1.0/camera/Images/positives4/Thu\ Jan\ 14\ 23;35;57.760220\ PM,\ 2016.png	1	0 0 19 22
/Users/Woz4tetra/Documents/Self-Driving-Buggy/ben_projects/RoboQuasar1.0/camera/Images/positives4/Thu\ Jan\ 14\ 23;35;59.408302\ PM,\ 2016.png	1	0 0 19 22
/Users/Woz4tetra/Documents/Self-Driving-Buggy/ben_projects/RoboQuasar1.0/camera/Images/positives4/Thu\ Jan\ 14\ 23;35;59.993058\ PM,\ 2016.png	1	0 0 19 22
/Users/Woz4tetra/Documents/Self-Driving-Buggy/ben_projects/RoboQuasar1.0/camera/Images/positives4/Thu\ Jan\ 14\ 23;36;02.336679\ PM,\ 2016.png	1	0 0 19 22
/Users/Woz4tetra/Documents/Self-Driving-Buggy/ben_projects/RoboQuasar1.0/camera/Images/positives4/Thu\ Jan\ 14\ 23;36;03.704710\ PM,\ 2016.png	1	0 0 19 22
/Users/Woz4tetra/Documents/Self-Driving-Buggy/ben_projects/RoboQuasar1.0/camera/Images/positives4/Thu\ Jan\ 14\ 23;36;04.445753\ PM,\ 2016.png	1	0 0 19 22
/Users/Woz4tetra/Documents/Self-Driving-Buggy/ben_projects/RoboQuasar1.0/camera/Images/positives4/Thu\ Jan\ 14\ 23;36;04.944967\ PM,\ 2016.png	1	0 0 19 22
/Users/Woz4tetra/Documents/Self-Driving-Buggy/ben_projects/RoboQuasar1.0/camera/Images/positives4/Thu\ Jan\ 14\ 23;36;06.265181\ PM,\ 2016.png	1	0 0 19 22
