/Users/Woz4tetra/Documents/Self-Driving-Buggy/ben_projects/RoboQuasar1.0/camera/Images/positives2/Thu\ Jan\ 14\ 22;39;14.224041\ PM,\ 2016.png	1	0 0 26 21
/Users/Woz4tetra/Documents/Self-Driving-Buggy/ben_projects/RoboQuasar1.0/camera/Images/positives2/Thu\ Jan\ 14\ 22;39;17.134413\ PM,\ 2016.png	1	0 0 26 21
/Users/Woz4tetra/Documents/Self-Driving-Buggy/ben_projects/RoboQuasar1.0/camera/Images/positives2/Thu\ Jan\ 14\ 22;39;21.197030\ PM,\ 2016.png	1	0 0 26 21
/Users/Woz4tetra/Documents/Self-Driving-Buggy/ben_projects/RoboQuasar1.0/camera/Images/positives2/Thu\ Jan\ 14\ 22;39;25.151302\ PM,\ 2016.png	1	0 0 26 21
/Users/Woz4tetra/Documents/Self-Driving-Buggy/ben_projects/RoboQuasar1.0/camera/Images/positives2/Thu\ Jan\ 14\ 22;39;29.273282\ PM,\ 2016.png	1	0 0 28 23
/Users/Woz4tetra/Documents/Self-Driving-Buggy/ben_projects/RoboQuasar1.0/camera/Images/positives2/Thu\ Jan\ 14\ 22;39;32.354343\ PM,\ 2016.png	1	0 0 28 23
/Users/Woz4tetra/Documents/Self-Driving-Buggy/ben_projects/RoboQuasar1.0/camera/Images/positives2/Thu\ Jan\ 14\ 22;39;37.989784\ PM,\ 2016.png	1	0 0 28 23
/Users/Woz4tetra/Documents/Self-Driving-Buggy/ben_projects/RoboQuasar1.0/camera/Images/positives2/Thu\ Jan\ 14\ 22;39;43.041406\ PM,\ 2016.png	1	0 0 28 23
/Users/Woz4tetra/Documents/Self-Driving-Buggy/ben_projects/RoboQuasar1.0/camera/Images/positives2/Thu\ Jan\ 14\ 22;39;47.358306\ PM,\ 2016.png	1	0 0 28 23
/Users/Woz4tetra/Documents/Self-Driving-Buggy/ben_projects/RoboQuasar1.0/camera/Images/positives2/Thu\ Jan\ 14\ 22;39;49.761056\ PM,\ 2016.png	1	0 0 28 23
/Users/Woz4tetra/Documents/Self-Driving-Buggy/ben_projects/RoboQuasar1.0/camera/Images/positives2/Thu\ Jan\ 14\ 22;39;52.054093\ PM,\ 2016.png	1	0 0 28 23
/Users/Woz4tetra/Documents/Self-Driving-Buggy/ben_projects/RoboQuasar1.0/camera/Images/positives2/Thu\ Jan\ 14\ 22;39;55.003708\ PM,\ 2016.png	1	0 0 28 23
/Users/Woz4tetra/Documents/Self-Driving-Buggy/ben_projects/RoboQuasar1.0/camera/Images/positives2/Thu\ Jan\ 14\ 22;39;57.059656\ PM,\ 2016.png	1	0 0 28 23
/Users/Woz4tetra/Documents/Self-Driving-Buggy/ben_projects/RoboQuasar1.0/camera/Images/positives2/Thu\ Jan\ 14\ 22;39;58.486493\ PM,\ 2016.png	1	0 0 28 23
/Users/Woz4tetra/Documents/Self-Driving-Buggy/ben_projects/RoboQuasar1.0/camera/Images/positives2/Thu\ Jan\ 14\ 22;40;01.030109\ PM,\ 2016.png	1	0 0 28 23
/Users/Woz4tetra/Documents/Self-Driving-Buggy/ben_projects/RoboQuasar1.0/camera/Images/positives2/Thu\ Jan\ 14\ 22;40;03.216281\ PM,\ 2016.png	1	0 0 28 23
/Users/Woz4tetra/Documents/Self-Driving-Buggy/ben_projects/RoboQuasar1.0/camera/Images/positives2/Thu\ Jan\ 14\ 22;40;05.690978\ PM,\ 2016.png	1	0 0 28 23
/Users/Woz4tetra/Documents/Self-Driving-Buggy/ben_projects/RoboQuasar1.0/camera/Images/positives2/Thu\ Jan\ 14\ 22;40;08.063335\ PM,\ 2016.png	1	0 0 28 23
/Users/Woz4tetra/Documents/Self-Driving-Buggy/ben_projects/RoboQuasar1.0/camera/Images/positives2/Thu\ Jan\ 14\ 22;40;10.152756\ PM,\ 2016.png	1	0 0 28 23
/Users/Woz4tetra/Documents/Self-Driving-Buggy/ben_projects/RoboQuasar1.0/camera/Images/positives2/Thu\ Jan\ 14\ 22;40;11.547411\ PM,\ 2016.png	1	0 0 28 23
/Users/Woz4tetra/Documents/Self-Driving-Buggy/ben_projects/RoboQuasar1.0/camera/Images/positives2/Thu\ Jan\ 14\ 22;40;12.657965\ PM,\ 2016.png	1	0 0 28 23
/Users/Woz4tetra/Documents/Self-Driving-Buggy/ben_projects/RoboQuasar1.0/camera/Images/positives2/Thu\ Jan\ 14\ 22;40;13.785410\ PM,\ 2016.png	1	0 0 28 23
/Users/Woz4tetra/Documents/Self-Driving-Buggy/ben_projects/RoboQuasar1.0/camera/Images/positives2/Thu\ Jan\ 14\ 22;40;15.080631\ PM,\ 2016.png	1	0 0 28 23
/Users/Woz4tetra/Documents/Self-Driving-Buggy/ben_projects/RoboQuasar1.0/camera/Images/positives2/Thu\ Jan\ 14\ 22;40;16.652027\ PM,\ 2016.png	1	0 0 28 23
/Users/Woz4tetra/Documents/Self-Driving-Buggy/ben_projects/RoboQuasar1.0/camera/Images/positives2/Thu\ Jan\ 14\ 22;40;24.153509\ PM,\ 2016.png	1	0 0 28 23
/Users/Woz4tetra/Documents/Self-Driving-Buggy/ben_projects/RoboQuasar1.0/camera/Images/positives2/Thu\ Jan\ 14\ 22;58;47.498237\ PM,\ 2016.png	1	0 0 25 17
/Users/Woz4tetra/Documents/Self-Driving-Buggy/ben_projects/RoboQuasar1.0/camera/Images/positives2/Thu\ Jan\ 14\ 22;58;49.415691\ PM,\ 2016.png	1	0 0 25 17
/Users/Woz4tetra/Documents/Self-Driving-Buggy/ben_projects/RoboQuasar1.0/camera/Images/positives2/Thu\ Jan\ 14\ 22;58;51.635340\ PM,\ 2016.png	1	0 0 25 17
/Users/Woz4tetra/Documents/Self-Driving-Buggy/ben_projects/RoboQuasar1.0/camera/Images/positives2/Thu\ Jan\ 14\ 22;58;53.319667\ PM,\ 2016.png	1	0 0 25 17
/Users/Woz4tetra/Documents/Self-Driving-Buggy/ben_projects/RoboQuasar1.0/camera/Images/positives2/Thu\ Jan\ 14\ 22;58;54.169454\ PM,\ 2016.png	1	0 0 25 17
/Users/Woz4tetra/Documents/Self-Driving-Buggy/ben_projects/RoboQuasar1.0/camera/Images/positives2/Thu\ Jan\ 14\ 22;58;55.078941\ PM,\ 2016.png	1	0 0 25 17
/Users/Woz4tetra/Documents/Self-Driving-Buggy/ben_projects/RoboQuasar1.0/camera/Images/positives2/Thu\ Jan\ 14\ 22;58;57.232612\ PM,\ 2016.png	1	0 0 27 19
/Users/Woz4tetra/Documents/Self-Driving-Buggy/ben_projects/RoboQuasar1.0/camera/Images/positives2/Thu\ Jan\ 14\ 22;58;58.759079\ PM,\ 2016.png	1	0 0 29 21
/Users/Woz4tetra/Documents/Self-Driving-Buggy/ben_projects/RoboQuasar1.0/camera/Images/positives2/Thu\ Jan\ 14\ 22;59;00.246490\ PM,\ 2016.png	1	0 0 31 23
/Users/Woz4tetra/Documents/Self-Driving-Buggy/ben_projects/RoboQuasar1.0/camera/Images/positives2/Thu\ Jan\ 14\ 22;59;01.233185\ PM,\ 2016.png	1	0 0 31 23
/Users/Woz4tetra/Documents/Self-Driving-Buggy/ben_projects/RoboQuasar1.0/camera/Images/positives2/Thu\ Jan\ 14\ 22;59;02.213664\ PM,\ 2016.png	1	0 0 31 23
/Users/Woz4tetra/Documents/Self-Driving-Buggy/ben_projects/RoboQuasar1.0/camera/Images/positives2/Thu\ Jan\ 14\ 22;59;03.631434\ PM,\ 2016.png	1	0 0 31 23
/Users/Woz4tetra/Documents/Self-Driving-Buggy/ben_projects/RoboQuasar1.0/camera/Images/positives2/Thu\ Jan\ 14\ 22;59;04.504420\ PM,\ 2016.png	1	0 0 31 23
/Users/Woz4tetra/Documents/Self-Driving-Buggy/ben_projects/RoboQuasar1.0/camera/Images/positives2/Thu\ Jan\ 14\ 22;59;05.293518\ PM,\ 2016.png	1	0 0 31 23
/Users/Woz4tetra/Documents/Self-Driving-Buggy/ben_projects/RoboQuasar1.0/camera/Images/positives2/Thu\ Jan\ 14\ 23;08;41.172689\ PM,\ 2016.png	1	0 0 27 17
/Users/Woz4tetra/Documents/Self-Driving-Buggy/ben_projects/RoboQuasar1.0/camera/Images/positives2/Thu\ Jan\ 14\ 23;08;41.958427\ PM,\ 2016.png	1	0 0 27 17
/Users/Woz4tetra/Documents/Self-Driving-Buggy/ben_projects/RoboQuasar1.0/camera/Images/positives2/Thu\ Jan\ 14\ 23;08;44.004490\ PM,\ 2016.png	1	0 0 27 17
/Users/Woz4tetra/Documents/Self-Driving-Buggy/ben_projects/RoboQuasar1.0/camera/Images/positives2/Thu\ Jan\ 14\ 23;08;45.003752\ PM,\ 2016.png	1	0 0 27 17
/Users/Woz4tetra/Documents/Self-Driving-Buggy/ben_projects/RoboQuasar1.0/camera/Images/positives2/Thu\ Jan\ 14\ 23;08;46.204911\ PM,\ 2016.png	1	0 0 27 17
/Users/Woz4tetra/Documents/Self-Driving-Buggy/ben_projects/RoboQuasar1.0/camera/Images/positives2/Thu\ Jan\ 14\ 23;08;47.433393\ PM,\ 2016.png	1	0 0 27 17
/Users/Woz4tetra/Documents/Self-Driving-Buggy/ben_projects/RoboQuasar1.0/camera/Images/positives2/Thu\ Jan\ 14\ 23;08;48.219666\ PM,\ 2016.png	1	0 0 27 17
/Users/Woz4tetra/Documents/Self-Driving-Buggy/ben_projects/RoboQuasar1.0/camera/Images/positives2/Thu\ Jan\ 14\ 23;08;48.989933\ PM,\ 2016.png	1	0 0 27 17
/Users/Woz4tetra/Documents/Self-Driving-Buggy/ben_projects/RoboQuasar1.0/camera/Images/positives2/Thu\ Jan\ 14\ 23;08;49.685294\ PM,\ 2016.png	1	0 0 27 17
/Users/Woz4tetra/Documents/Self-Driving-Buggy/ben_projects/RoboQuasar1.0/camera/Images/positives2/Thu\ Jan\ 14\ 23;08;51.086096\ PM,\ 2016.png	1	0 0 27 17
/Users/Woz4tetra/Documents/Self-Driving-Buggy/ben_projects/RoboQuasar1.0/camera/Images/positives2/Thu\ Jan\ 14\ 23;08;51.893856\ PM,\ 2016.png	1	0 0 27 17
/Users/Woz4tetra/Documents/Self-Driving-Buggy/ben_projects/RoboQuasar1.0/camera/Images/positives2/Thu\ Jan\ 14\ 23;08;52.942269\ PM,\ 2016.png	1	0 0 27 17
/Users/Woz4tetra/Documents/Self-Driving-Buggy/ben_projects/RoboQuasar1.0/camera/Images/positives2/Thu\ Jan\ 14\ 23;08;53.755537\ PM,\ 2016.png	1	0 0 27 17
/Users/Woz4tetra/Documents/Self-Driving-Buggy/ben_projects/RoboQuasar1.0/camera/Images/positives2/Thu\ Jan\ 14\ 23;08;54.524047\ PM,\ 2016.png	1	0 0 27 17
/Users/Woz4tetra/Documents/Self-Driving-Buggy/ben_projects/RoboQuasar1.0/camera/Images/positives2/Thu\ Jan\ 14\ 23;08;54.909418\ PM,\ 2016.png	1	0 0 27 17
/Users/Woz4tetra/Documents/Self-Driving-Buggy/ben_projects/RoboQuasar1.0/camera/Images/positives2/Thu\ Jan\ 14\ 23;08;55.468208\ PM,\ 2016.png	1	0 0 27 17
/Users/Woz4tetra/Documents/Self-Driving-Buggy/ben_projects/RoboQuasar1.0/camera/Images/positives2/Thu\ Jan\ 14\ 23;08;55.665996\ PM,\ 2016.png	1	0 0 27 17
/Users/Woz4tetra/Documents/Self-Driving-Buggy/ben_projects/RoboQuasar1.0/camera/Images/positives2/Thu\ Jan\ 14\ 23;08;56.525242\ PM,\ 2016.png	1	0 0 27 17
/Users/Woz4tetra/Documents/Self-Driving-Buggy/ben_projects/RoboQuasar1.0/camera/Images/positives2/Thu\ Jan\ 14\ 23;08;56.672226\ PM,\ 2016.png	1	0 0 27 17
/Users/Woz4tetra/Documents/Self-Driving-Buggy/ben_projects/RoboQuasar1.0/camera/Images/positives2/Thu\ Jan\ 14\ 23;08;58.083963\ PM,\ 2016.png	1	0 0 27 17
/Users/Woz4tetra/Documents/Self-Driving-Buggy/ben_projects/RoboQuasar1.0/camera/Images/positives2/Thu\ Jan\ 14\ 23;08;58.988294\ PM,\ 2016.png	1	0 0 27 17
